,zip_code,week_number,week_start,week_end,cases_weekly,cases_cumulative,case_rate_weekly,case_rate_cumulative,tests_weekly,tests_cumulative,test_rate_weekly,test_rate_cumulative,percent_tested_positive_weekly,percent_tested_positive_cumulative,deaths_weekly,deaths_cumulative,death_rate_weekly,death_rate_cumulative,population,row_id,zip_code_location,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,:@computed_region_6mkv_f3dw,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu
894,60646,48,2022-11-27T00:00:00.000,2022-12-03T00:00:00.000,84,8232,300.1,29413.7,857,141718,3062.1,506370.8,0.098,0.066,0,96,0,343,27987,60646-2022-48,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
895,60646,49,2022-12-04T00:00:00.000,2022-12-10T00:00:00.000,62,8294,221.5,29635.2,962,142680,3437.3,509808.1,0.069,0.066,1,97,3.6,346.6,27987,60646-2022-49,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
896,60646,5,2022-01-30T00:00:00.000,2022-02-05T00:00:00.000,68,5826,243,20816.8,1909,98101,6821,350523.5,0.043,0.069,1,94,3.6,335.9,27987,60646-2022-5,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
897,60646,50,2022-12-11T00:00:00.000,2022-12-17T00:00:00.000,68,8362,243,29878.2,921,143601,3290.8,513098.9,0.08,0.067,0,97,0,346.6,27987,60646-2022-50,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
898,60646,51,2022-12-18T00:00:00.000,2022-12-24T00:00:00.000,78,8440,278.7,30156.9,605,144206,2161.7,515260.7,0.16,0.067,0,97,0,346.6,27987,60646-2022-51,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
899,60646,52,2022-12-25T00:00:00.000,2022-12-31T00:00:00.000,60,8500,214.4,30371.2,462,144668,1650.8,516911.4,0.139,0.067,0,97,0,346.6,27987,60646-2022-52,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
900,60646,6,2022-02-06T00:00:00.000,2022-02-12T00:00:00.000,40,5866,142.9,20959.7,1746,99847,6238.6,356762.1,0.034,0.069,0,94,0,335.9,27987,60646-2022-6,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
901,60646,7,2022-02-13T00:00:00.000,2022-02-19T00:00:00.000,26,5892,92.9,21052.6,1666,101513,5952.8,362714.8,0.023,0.068,1,95,3.6,339.4,27987,60646-2022-7,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
902,60646,8,2022-02-20T00:00:00.000,2022-02-26T00:00:00.000,20,5912,71.5,21124.1,1443,102956,5156,367870.8,0.014,0.067,0,95,0,339.4,27987,60646-2022-8,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
903,60646,9,2022-02-27T00:00:00.000,2022-03-05T00:00:00.000,17,5929,60.7,21184.8,1317,104273,4705.8,372576.6,0.014,0.066,1,96,3.6,343,27987,60646-2022-9,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
904,60646,10,2023-03-05T00:00:00.000,2023-03-11T00:00:00.000,20,8770,71.5,31336,423,150274,1511.4,536942.2,0.04,0.067,0,99,0,353.7,27987,60646-2023-10,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
905,60646,11,2023-03-12T00:00:00.000,2023-03-18T00:00:00.000,24,8794,85.8,31421.7,388,150662,1386.4,538328.5,0.059,0.067,0,99,0,353.7,27987,60646-2023-11,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
906,60646,12,2023-03-19T00:00:00.000,2023-03-25T00:00:00.000,19,8813,67.9,31489.6,396,151058,1414.9,539743.5,0.056,0.067,0,99,0,353.7,27987,60646-2023-12,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
907,60646,13,2023-03-26T00:00:00.000,2023-04-01T00:00:00.000,23,8836,82.2,31571.8,354,151412,1264.9,541008.3,0.065,0.067,1,100,3.6,357.3,27987,60646-2023-13,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
908,60646,14,2023-04-02T00:00:00.000,2023-04-08T00:00:00.000,10,8846,35.7,31607.5,182,151594,650.3,541658.6,0.088,0.067,0,100,0,357.3,27987,60646-2023-14,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
909,60646,15,2023-04-09T00:00:00.000,2023-04-15T00:00:00.000,12,8858,42.9,31650.4,394,151988,1407.8,543066.4,0.038,0.067,0,100,0,357.3,27987,60646-2023-15,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
910,60646,16,2023-04-16T00:00:00.000,2023-04-22T00:00:00.000,5,8863,17.9,31668.3,327,152315,1168.4,544234.8,0.018,0.066,0,100,0,357.3,27987,60646-2023-16,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
911,60646,17,2023-04-23T00:00:00.000,2023-04-29T00:00:00.000,20,8883,71.5,31739.7,297,152612,1061.2,545296,0.071,0.066,0,100,0,357.3,27987,60646-2023-17,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
912,60646,18,2023-04-30T00:00:00.000,2023-05-06T00:00:00.000,9,8892,32.2,31771.9,298,152910,1064.8,546360.8,0.034,0.066,0,100,0,357.3,27987,60646-2023-18,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
913,60646,19,2023-05-07T00:00:00.000,2023-05-13T00:00:00.000,8,8900,28.6,31800.5,255,153165,911.1,547271.9,0.031,0.066,0,100,0,357.3,27987,60646-2023-19,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
914,60646,2,2023-01-08T00:00:00.000,2023-01-14T00:00:00.000,27,8580,96.5,30657.1,724,145850,2586.9,521134.8,0.051,0.067,1,98,3.6,350.2,27987,60646-2023-2,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
915,60646,20,2023-05-14T00:00:00.000,2023-05-20T00:00:00.000,5,8905,17.9,31818.3,226,153391,807.5,548079.5,0.022,0.066,0,100,0,357.3,27987,60646-2023-20,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
916,60646,21,2023-05-21T00:00:00.000,2023-05-27T00:00:00.000,3,8908,10.7,31829.1,220,153611,786.1,548865.5,0.014,0.066,0,100,0,357.3,27987,60646-2023-21,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
917,60646,22,2023-05-28T00:00:00.000,2023-06-03T00:00:00.000,4,8912,14.3,31843.4,131,153742,468.1,549333.6,0.023,0.066,0,100,0,357.3,27987,60646-2023-22,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
918,60646,23,2023-06-04T00:00:00.000,2023-06-10T00:00:00.000,6,8918,21.4,31864.8,41,153783,146.5,549480.1,0.146,0.066,0,100,0,357.3,27987,60646-2023-23,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
919,60646,24,2023-06-11T00:00:00.000,2023-06-17T00:00:00.000,3,8921,10.7,31875.5,48,153831,171.5,549651.6,0.063,0.066,0,100,0,357.3,27987,60646-2023-24,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
920,60646,25,2023-06-18T00:00:00.000,2023-06-24T00:00:00.000,6,8927,21.4,31897,43,153874,153.6,549805.3,0.14,0.066,1,101,3.6,360.9,27987,60646-2023-25,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
921,60646,26,2023-06-25T00:00:00.000,2023-07-01T00:00:00.000,5,8932,17.9,31914.8,39,153913,139.4,549944.6,0.128,0.066,0,101,0,360.9,27987,60646-2023-26,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
922,60646,27,2023-07-02T00:00:00.000,2023-07-08T00:00:00.000,4,8936,14.3,31929.1,45,153958,160.8,550105.4,0.111,0.066,0,101,0,360.9,27987,60646-2023-27,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
923,60646,28,2023-07-09T00:00:00.000,2023-07-15T00:00:00.000,8,8944,28.6,31957.7,38,153996,135.8,550241.2,0.184,0.066,0,101,0,360.9,27987,60646-2023-28,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
924,60646,29,2023-07-16T00:00:00.000,2023-07-22T00:00:00.000,2,8946,7.1,31964.8,34,154030,121.5,550362.7,0.059,0.066,0,101,0,360.9,27987,60646-2023-29,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
925,60646,3,2023-01-15T00:00:00.000,2023-01-21T00:00:00.000,19,8599,67.9,30725,597,146447,2133.1,523267.9,0.04,0.067,0,98,0,350.2,27987,60646-2023-3,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
926,60646,30,2023-07-23T00:00:00.000,2023-07-29T00:00:00.000,5,8951,17.9,31982.7,41,154071,146.5,550509.2,0.098,0.066,0,101,0,360.9,27987,60646-2023-30,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
927,60646,31,2023-07-30T00:00:00.000,2023-08-05T00:00:00.000,6,8957,21.4,32004.1,36,154107,128.6,550637.8,0.139,0.066,0,101,0,360.9,27987,60646-2023-31,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
928,60646,32,2023-08-06T00:00:00.000,2023-08-12T00:00:00.000,17,8974,60.7,32064.9,48,154155,171.5,550809.3,0.333,0.066,0,101,0,360.9,27987,60646-2023-32,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
929,60646,33,2023-08-13T00:00:00.000,2023-08-19T00:00:00.000,13,8987,46.5,32111.3,52,154207,185.8,550995.1,0.212,0.066,0,101,0,360.9,27987,60646-2023-33,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
930,60646,34,2023-08-20T00:00:00.000,2023-08-26T00:00:00.000,23,9010,82.2,32193.5,56,154263,200.1,551195.2,0.232,0.066,1,102,3.6,364.5,27987,60646-2023-34,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
931,60646,35,2023-08-27T00:00:00.000,2023-09-02T00:00:00.000,22,9032,78.6,32272.1,100,154363,357.3,551552.5,0.24,0.067,0,102,0,364.5,27987,60646-2023-35,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
932,60646,36,2023-09-03T00:00:00.000,2023-09-09T00:00:00.000,14,9046,50,32322.1,89,154452,318,551870.5,0.202,0.067,0,102,0,364.5,27987,60646-2023-36,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
933,60646,37,2023-09-10T00:00:00.000,2023-09-16T00:00:00.000,5,9051,17.9,32340,84,154536,300.1,552170.7,0.06,0.067,0,102,0,364.5,27987,60646-2023-37,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
934,60646,38,2023-09-17T00:00:00.000,2023-09-23T00:00:00.000,15,9066,53.6,32393.6,90,154626,321.6,552492.2,0.133,0.067,0,102,0,364.5,27987,60646-2023-38,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
935,60646,39,2023-09-24T00:00:00.000,2023-09-30T00:00:00.000,20,9086,71.5,32465.1,102,154728,364.5,552856.7,0.196,0.067,0,102,0,364.5,27987,60646-2023-39,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
936,60646,4,2023-01-22T00:00:00.000,2023-01-28T00:00:00.000,29,8628,103.6,30828.6,649,147096,2318.9,525586.9,0.051,0.067,0,98,0,350.2,27987,60646-2023-4,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
937,60646,40,2023-10-01T00:00:00.000,2023-10-07T00:00:00.000,14,9100,50,32515.1,78,154806,278.7,553135.4,0.179,0.067,0,102,0,364.5,27987,60646-2023-40,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
938,60646,42,2023-10-15T00:00:00.000,2023-10-21T00:00:00.000,8,9129,28.6,32618.7,105,155027,375.2,553925,0.076,0.067,0,102,0,364.5,27987,60646-2023-42,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
939,60646,43,2023-10-22T00:00:00.000,2023-10-28T00:00:00.000,14,9143,50,32668.7,138,155165,493.1,554418.1,0.123,0.067,0,102,0,364.5,27987,60646-2023-43,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
940,60646,44,2023-10-29T00:00:00.000,2023-11-04T00:00:00.000,19,9162,67.9,32736.6,136,155301,485.9,554904.1,0.154,0.067,0,102,0,364.5,27987,60646-2023-44,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
941,60646,45,2023-11-05T00:00:00.000,2023-11-11T00:00:00.000,17,9179,60.7,32797.4,139,155440,496.7,555400.7,0.129,0.067,0,102,0,364.5,27987,60646-2023-45,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
942,60646,46,2023-11-12T00:00:00.000,2023-11-18T00:00:00.000,17,9196,60.7,32858.1,139,155579,496.7,555897.4,0.115,0.067,0,102,0,364.5,27987,60646-2023-46,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
943,60646,47,2023-11-19T00:00:00.000,2023-11-25T00:00:00.000,21,9217,75,32933.1,81,155660,289.4,556186.8,0.198,0.067,0,102,0,364.5,27987,60646-2023-47,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
944,60646,48,2023-11-26T00:00:00.000,2023-12-02T00:00:00.000,15,9232,53.6,32986.7,143,155803,511,556697.8,0.126,0.067,0,102,0,364.5,27987,60646-2023-48,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
945,60646,5,2023-01-29T00:00:00.000,2023-02-04T00:00:00.000,22,8650,78.6,30907.2,775,147871,2769.1,528356,0.036,0.067,1,99,3.6,353.7,27987,60646-2023-5,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
946,60646,13,2024-03-24T00:00:00.000,2024-03-30T00:00:00.000,6,9553,21.4,34133.7,0,0,0,0,0,0,0,107,0,382.3,27987,60646-2024-13,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38
947,60649,14,2024-03-31T00:00:00.000,2024-04-06T00:00:00.000,8,11720,17.4,25465,0,0,0,0,0,0,0,230,0,499.7,46024,60649-2024-14,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33
948,60631,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,5,10633,16.9,36008.7,0,0,0,0,0,0,0,147,0,497.8,29529,60631-2024-15,"{'type': 'Point', 'coordinates': [-87.813371, 41.995019]}",17,36,22243,733,29
949,60632,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,10,27759,11,30491.3,0,0,0,0,0,0,0,270,0,296.6,91039,60632-2024-15,"{'type': 'Point', 'coordinates': [-87.711251, 41.810038]}",56,55,22248,640,8
950,60651,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,7,19226,11.1,30412.2,0,0,0,0,0,0,0,191,0,302.1,63218,60651-2024-15,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45
951,60637,1,2023-12-31T00:00:00.000,2024-01-06T00:00:00.000,34,13644,71.6,28752.1,27,419361,56.9,883721.1,0.185,0.036,0,108,0,227.6,47454,60637-2023-1,"{'type': 'Point', 'coordinates': [-87.604053, 41.780991]}",60,9,22260,470,4
952,60638,1,2023-12-31T00:00:00.000,2024-01-06T00:00:00.000,46,19480,78.2,33130.9,14,262261,23.8,446044.9,0.357,0.086,0,203,0,345.3,58797,60638-2023-1,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15
953,Unknown,1,2023-12-31T00:00:00.000,2024-01-06T00:00:00.000,4,4645,0,0,52,271530,0,0,0.019,0.078,0,13,0,0,0,Unknown-2023-1,,,,,,
954,60666,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,60666-2024-15,"{'type': 'Point', 'coordinates': [-87.896371, 41.979511]}",38,75,16197,668,29
955,60642,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,2,5864,9.9,29028.3,0,0,0,0,0,0,0,31,0,153.5,20201,60642-2024-15,"{'type': 'Point', 'coordinates': [-87.657821, 41.899935]}",49,25,22620,109,46
956,60604,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,0,504,0,64450.1,0,0,0,0,0,0,0,0,0,0,782,60604-2024-15,"{'type': 'Point', 'coordinates': [-87.629029, 41.878153]}",29,38,14912,92,10
957,60638,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,3,19741,5.1,33574.8,0,0,0,0,0,0,0,210,0,357.2,58797,60638-2024-15,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15
958,60656,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,2,9169,7.3,33246.3,0,0,0,0,0,0,0,86,0,311.8,27579,60656-2024-15,"{'type': 'Point', 'coordinates': [-87.817934, 41.974566]}",31,36,4448,735,29
959,60617,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,3,21650,3.6,26231.6,0,0,0,0,0,0,0,264,0,319.9,82534,60617-2024-15,"{'type': 'Point', 'coordinates': [-87.556897, 41.721257]}",25,48,21202,527,47
960,60661,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,0,3197,0,32208.3,0,0,0,0,0,0,0,2,0,20.1,9926,60661-2024-15,"{'type': 'Point', 'coordinates': [-87.644283, 41.882786]}",45,29,4452,784,36
961,60607,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,1,9682,3.4,32719.4,0,0,0,0,0,0,0,20,0,67.6,29591,60607-2024-15,"{'type': 'Point', 'coordinates': [-87.652727, 41.876104]}",44,29,14917,87,26
962,60827,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,1,1321,3.5,4622.6,,0,0,0,0,0,0,19,0,66.5,28577,60827-2024-15,"{'type': 'Point', 'coordinates': [-87.633087, 41.650765]}",,,4460,,
963,60603,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,0,457,0,38926.7,0,0,0,0,0,0,0,0,0,0,1174,60603-2024-15,"{'type': 'Point', 'coordinates': [-87.625473, 41.880112]}",34,38,14311,367,36
964,60655,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,2,9031,6.9,31353.3,0,0,0,0,0,0,0,55,0,190.9,28804,60655-2024-15,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42
965,60634,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,8,26984,10.5,35507.6,0,0,0,0,0,0,0,265,0,348.7,75995,60634-2024-15,"{'type': 'Point', 'coordinates': [-87.797373, 41.944967]}",52,17,22254,396,19
966,60601,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,3,5824,20.4,39686.5,0,0,0,0,0,0,0,15,0,102.2,14675,60601-2024-15,"{'type': 'Point', 'coordinates': [-87.622844, 41.886262]}",42,38,14309,580,36
967,60606,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,1,1311,32.2,42276.7,0,0,0,0,0,0,0,11,0,354.7,3101,60606-2024-15,"{'type': 'Point', 'coordinates': [-87.63676, 41.882634]}",46,38,14914,92,36
968,60628,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,5,17609,7.5,26390.8,0,0,0,0,0,0,0,328,0,491.6,66724,60628-2024-15,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43
969,60629,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,7,36538,6.3,32667,0,0,0,0,0,0,0,365,0,326.3,111850,60629-2024-15,"{'type': 'Point', 'coordinates': [-87.711565, 41.777061]}",58,64,21867,293,6
970,60652,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,3,13961,6.8,31796.8,0,0,0,0,0,0,0,147,0,334.8,43907,60652-2024-15,"{'type': 'Point', 'coordinates': [-87.714238, 41.745398]}",8,69,4300,199,30
971,60612,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,4,11278,11.7,32869.9,0,0,0,0,0,0,0,110,0,320.6,34311,60612-2024-15,"{'type': 'Point', 'coordinates': [-87.687011, 41.88004]}",28,29,21184,785,46
972,60618,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,12,26826,12.7,28418.9,0,0,0,0,0,0,0,185,0,196,94395,60618-2024-15,"{'type': 'Point', 'coordinates': [-87.703343, 41.946699]}",39,16,21538,372,20
973,60621,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,4,7954,13.8,27387.9,0,0,0,0,0,0,0,157,0,540.6,29042,60621-2024-15,"{'type': 'Point', 'coordinates': [-87.638812, 41.776931]}",11,66,21559,435,4
974,60623,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,9,26413,10.5,30720.3,0,0,0,0,0,0,0,342,0,397.8,85979,60623-2024-15,"{'type': 'Point', 'coordinates': [-87.717446, 41.850321]}",57,32,21569,754,28
975,60657,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,3,20222,4.3,28867.1,0,0,0,0,0,0,0,68,0,97.1,70052,60657-2024-15,"{'type': 'Point', 'coordinates': [-87.658216, 41.939715]}",22,57,4449,680,25
976,60602,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,0,508,0,40836,0,0,0,0,0,0,0,3,0,241.2,1244,60602-2024-15,"{'type': 'Point', 'coordinates': [-87.628309, 41.883136]}",41,38,14310,92,36
977,60659,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,10,12903,24.3,31418.6,0,0,0,0,0,0,0,138,0,336,41068,60659-2024-15,"{'type': 'Point', 'coordinates': [-87.703266, 41.990803]}",50,20,4450,30,27
978,60605,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,3,8038,10.9,29208.9,0,0,0,0,0,0,0,16,0,58.1,27519,60605-2024-15,"{'type': 'Point', 'coordinates': [-87.623449, 41.867824]}",35,38,14913,368,10
979,60639,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,5,31148,5.5,34411.2,0,0,0,0,0,0,0,320,0,353.5,90517,60639-2024-15,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44
980,60630,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,8,17910,14,31232.6,0,0,0,0,0,0,0,207,0,361,57344,60630-2024-15,"{'type': 'Point', 'coordinates': [-87.759611, 41.971261]}",48,11,21869,129,50
981,60707,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,3,6253,7,14535.4,,0,0,0,0,0,0,68,0,158.1,43019,60707-2024-15,"{'type': 'Point', 'coordinates': [-87.808283, 41.921777]}",,,4454,,
982,60626,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,4,14707,8,29573.7,0,0,0,0,0,0,0,218,0,438.4,49730,60626-2024-15,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5
983,60640,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,16,18998,23,27251,0,0,0,0,0,0,0,209,0,299.8,69715,60640-2024-15,"{'type': 'Point', 'coordinates': [-87.662232, 41.971888]}",15,31,22616,633,18
984,60654,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,0,6271,0,32772.4,0,0,0,0,0,0,0,9,0,47,19135,60654-2024-15,"{'type': 'Point', 'coordinates': [-87.636354, 41.892485]}",55,37,4446,652,36
985,60614,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,8,20260,11.2,28412,0,0,0,0,0,0,0,126,0,176.7,71308,60614-2024-15,"{'type': 'Point', 'coordinates': [-87.652064, 41.922605]}",16,68,21190,744,34
986,60615,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,6,10659,14.4,25645.4,0,0,0,0,0,0,0,81,0,194.9,41563,60615-2024-15,"{'type': 'Point', 'coordinates': [-87.602725, 41.801993]}",10,8,21192,147,33
987,60636,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,5,9607,15.5,29832.6,0,0,0,0,0,0,0,168,0,521.7,32203,60636-2024-15,"{'type': 'Point', 'coordinates': [-87.668597, 41.77599]}",23,65,22257,280,3
988,60644,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,4,13705,8.4,28724.4,0,0,0,0,0,0,0,222,0,465.3,47712,60644-2024-15,"{'type': 'Point', 'coordinates': [-87.756863, 41.881113]}",32,26,22216,674,23
989,60647,15,2024-04-07T00:00:00.000,2024-04-13T00:00:00.000,12,25184,13.7,28778.8,0,0,0,0,0,0,0,200,0,228.5,87509,60647-2024-15,"{'type': 'Point', 'coordinates': [-87.701101, 41.921058]}",1,23,22535,322,41
990,60666,25,2022-06-19T00:00:00.000,2022-06-25T00:00:00.000,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,60666-2022-25,"{'type': 'Point', 'coordinates': [-87.896371, 41.979511]}",38,75,16197,668,29
991,60666,3,2022-01-16T00:00:00.000,2022-01-22T00:00:00.000,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,60666-2022-3,"{'type': 'Point', 'coordinates': [-87.896371, 41.979511]}",38,75,16197,668,29
992,60666,31,2022-07-31T00:00:00.000,2022-08-06T00:00:00.000,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,60666-2022-31,"{'type': 'Point', 'coordinates': [-87.896371, 41.979511]}",38,75,16197,668,29
993,60666,32,2022-08-07T00:00:00.000,2022-08-13T00:00:00.000,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,60666-2022-32,"{'type': 'Point', 'coordinates': [-87.896371, 41.979511]}",38,75,16197,668,29
994,60666,26,2022-06-26T00:00:00.000,2022-07-02T00:00:00.000,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,60666-2022-26,"{'type': 'Point', 'coordinates': [-87.896371, 41.979511]}",38,75,16197,668,29
995,60666,24,2022-06-12T00:00:00.000,2022-06-18T00:00:00.000,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,60666-2022-24,"{'type': 'Point', 'coordinates': [-87.896371, 41.979511]}",38,75,16197,668,29
996,60666,35,2022-08-28T00:00:00.000,2022-09-03T00:00:00.000,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,60666-2022-35,"{'type': 'Point', 'coordinates': [-87.896371, 41.979511]}",38,75,16197,668,29
997,60666,27,2022-07-03T00:00:00.000,2022-07-09T00:00:00.000,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,60666-2022-27,"{'type': 'Point', 'coordinates': [-87.896371, 41.979511]}",38,75,16197,668,29
998,60666,23,2022-06-05T00:00:00.000,2022-06-11T00:00:00.000,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,60666-2022-23,"{'type': 'Point', 'coordinates': [-87.896371, 41.979511]}",38,75,16197,668,29
