zip_code,week_number,cases_cumulative,case_rate_cumulative,deaths_cumulative,death_rate_cumulative,population
60622,34,13909,26346.3,101,191.3,52793
60602,27,15,1205.8,0,0,1244
60602,38,22,1768.5,0,0,1244
60602,31,19,1527.3,0,0,1244
60602,30,19,1527.3,0,0,1244
60602,34,20,1607.7,0,0,1244
60602,35,21,1688.1,0,0,1244
60602,29,17,1366.6,0,0,1244
60602,33,20,1607.7,0,0,1244
60602,36,21,1688.1,0,0,1244
60602,28,17,1366.6,0,0,1244
60602,37,21,1688.1,0,0,1244
60602,32,19,1527.3,0,0,1244
60622,37,14040,26594.4,101,191.3,52793
60622,38,14085,26679.7,101,191.3,52793
60622,4,10805,20466.7,98,185.6,52793
60622,41,14178,26855.8,101,191.3,52793
60622,42,14207,26910.8,101,191.3,52793
60622,43,14253,26997.9,101,191.3,52793
60622,44,14290,27068,101,191.3,52793
60622,46,14377,27232.8,101,191.3,52793
60622,47,14410,27295.3,101,191.3,52793
60622,49,14533,27528.3,101,191.3,52793
60622,5,10908,20661.8,98,185.6,52793
60622,50,14600,27655.2,101,191.3,52793
60622,51,14648,27746.1,101,191.3,52793
60622,52,14693,27831.3,101,191.3,52793
60622,6,10970,20779.3,99,187.5,52793
60622,7,11014,20862.6,99,187.5,52793
60622,9,11064,20957.3,100,189.4,52793
60622,10,15021,28452.6,103,195.1,52793
60622,11,15045,28498.1,103,195.1,52793
60622,12,15069,28543.6,103,195.1,52793
60622,13,15097,28596.6,103,195.1,52793
60622,14,15120,28640.2,103,195.1,52793
60622,15,15147,28691.3,103,195.1,52793
60622,2,14758,27954.5,101,191.3,52793
60666,20,9,0,0,0,0
60666,2,8,0,0,0,0
60666,17,9,0,0,0,0
60666,19,9,0,0,0,0
60666,18,9,0,0,0,0
60666,21,10,0,0,0,0
60622,5,14874,28174.2,103,195.1,52793
60622,6,14907,28236.7,103,195.1,52793
60622,7,14946,28310.6,103,195.1,52793
60622,8,14973,28361.7,103,195.1,52793
60622,9,15005,28422.3,103,195.1,52793
60623,46,25649,29831.7,337,392,85979
60623,47,25682,29870.1,338,393.1,85979
60623,49,25809,30017.8,338,393.1,85979
60623,50,25866,30084.1,338,393.1,85979
60623,51,25936,30165.5,338,393.1,85979
60623,12,26374,30674.9,342,397.8,85979
60623,13,26386,30688.9,342,397.8,85979
60623,3,26120,30379.5,341,396.6,85979
60623,9,26320,30612.1,342,397.8,85979
60631,14,10628,35991.7,147,497.8,29529
60633,14,3371,26190.7,30,233.1,12871
60634,27,25645,33745.6,257,338.2,75995
60623,14,26404,30709.8,342,397.8,85979
60602,44,35,2813.5,0,0,1244
60602,12,98,7877.8,2,160.8,1244
60602,14,100,8038.6,2,160.8,1244
60602,18,105,8440.5,2,160.8,1244
60602,21,106,8520.9,2,160.8,1244
60634,14,26976,35497.1,265,348.7,75995
60641,4,22959,32326.1,207,291.5,71023
60646,46,1162,4151.9,46,164.4,27987
60646,47,1317,4705.8,48,171.5,27987
60646,48,1428,5102.4,49,175.1,27987
60646,49,1558,5566.9,53,189.4,27987
60646,50,1657,5920.6,53,189.4,27987
60646,51,1730,6181.4,54,192.9,27987
60646,52,1812,6474.4,56,200.1,27987
60646,53,1918,6853.2,56,200.1,27987
60646,1,2038,7282,58,207.2,27987
60646,10,2433,8693.3,69,246.5,27987
60646,11,2471,8829.1,69,246.5,27987
60646,12,2517,8993.5,69,246.5,27987
60646,13,2588,9247.2,69,246.5,27987
60646,14,2640,9433,69,246.5,27987
60646,15,2685,9593.7,71,253.7,27987
60646,16,2714,9697.4,72,257.3,27987
60643,14,14608,29292.2,220,441.1,49870
60641,10,23103,32528.9,207,291.5,71023
60641,12,23120,32552.8,207,291.5,71023
60634,46,26244,34533.9,258,339.5,75995
60634,47,26291,34595.7,258,339.5,75995
60634,48,26356,34681.2,258,339.5,75995
60634,51,26554,34941.8,260,342.1,75995
60634,52,26617,35024.7,261,343.4,75995
60646,17,2741,9793.8,72,257.3,27987
60646,18,2761,9865.3,72,257.3,27987
60646,19,2783,9943.9,73,260.8,27987
60646,2,2115,7557.1,59,210.8,27987
60646,20,2793,9979.6,73,260.8,27987
60646,21,2802,10011.8,73,260.8,27987
60646,22,2810,10040.4,74,264.4,27987
60646,23,2816,10061.8,74,264.4,27987
60646,24,2817,10065.4,74,264.4,27987
60646,25,2818,10069,74,264.4,27987
60646,26,2820,10076.1,74,264.4,27987
60646,27,2822,10083.3,74,264.4,27987
60646,28,2827,10101.1,74,264.4,27987
60646,29,2851,10186.9,74,264.4,27987
60646,3,2185,7807.2,60,214.4,27987
60646,30,2872,10261.9,74,264.4,27987
60646,31,2907,10387,74,264.4,27987
60646,32,2951,10544.2,74,264.4,27987
60646,33,2991,10687.1,76,271.6,27987
60646,34,3032,10833.6,76,271.6,27987
60646,35,3073,10980.1,76,271.6,27987
60646,36,3114,11126.6,76,271.6,27987
60646,37,3140,11219.5,77,275.1,27987
60646,38,3162,11298.1,77,275.1,27987
60646,39,3189,11394.6,79,282.3,27987
60646,4,2235,7985.9,61,218,27987
60646,40,3212,11476.8,79,282.3,27987
60646,41,3233,11551.8,79,282.3,27987
60646,42,3254,11626.8,79,282.3,27987
60646,47,3532,12620.1,81,289.4,27987
60646,48,3622,12941.7,82,293,27987
60646,49,3713,13266.9,82,293,27987
60646,5,2289,8178.8,64,228.7,27987
60646,50,3914,13985.1,83,296.6,27987
60646,51,4227,15103.4,84,300.1,27987
60646,52,4691,16761.4,85,303.7,27987
60646,6,2335,8343.2,66,235.8,27987
60646,7,2366,8453.9,67,239.4,27987
60646,8,2389,8536.1,68,243,27987
60646,9,2411,8614.7,69,246.5,27987
60646,1,5213,18626.5,89,318,27987
60646,10,5946,21245.6,96,343,27987
60646,11,5965,21313.5,96,343,27987
60646,12,6003,21449.2,96,343,27987
60646,13,6037,21570.7,96,343,27987
60646,14,6075,21706.5,96,343,27987
60646,15,6133,21913.7,96,343,27987
60646,16,6219,22221,96,343,27987
60646,17,6325,22599.8,96,343,27987
60646,18,6441,23014.3,96,343,27987
60646,19,6584,23525.2,96,343,27987
60646,2,5477,19569.8,91,325.2,27987
60646,20,6705,23957.6,96,343,27987
60646,21,6812,24339.9,96,343,27987
60646,22,6905,24672.2,96,343,27987
60646,23,6987,24965.2,96,343,27987
60646,24,7049,25186.7,96,343,27987
60646,25,7104,25383.2,96,343,27987
60646,26,7176,25640.5,96,343,27987
60646,27,7251,25908.5,96,343,27987
60646,28,7327,26180,96,343,27987
60646,29,7377,26358.7,96,343,27987
60646,3,5658,20216.5,93,332.3,27987
60646,30,7458,26648.1,96,343,27987
60646,31,7525,26887.5,96,343,27987
60646,32,7591,27123.3,96,343,27987
60646,33,7632,27269.8,96,343,27987
60646,34,7672,27412.7,96,343,27987
60646,35,7719,27580.7,96,343,27987
60646,36,7760,27727.2,96,343,27987
60646,37,7795,27852.2,96,343,27987
60646,38,7829,27973.7,96,343,27987
60646,39,7865,28102.3,96,343,27987
60646,4,5758,20573.8,93,332.3,27987
60646,40,7897,28216.7,96,343,27987
60646,41,7940,28370.3,96,343,27987
60646,42,7973,28488.2,96,343,27987
60646,43,8011,28624,96,343,27987
60646,44,8042,28734.8,96,343,27987
60646,45,8080,28870.5,96,343,27987
60646,46,8109,28974.2,96,343,27987
60646,47,8148,29113.5,96,343,27987
60646,48,8232,29413.7,96,343,27987
60646,49,8294,29635.2,97,346.6,27987
60646,5,5826,20816.8,94,335.9,27987
60646,50,8362,29878.2,97,346.6,27987
60646,51,8440,30156.9,97,346.6,27987
60646,52,8500,30371.2,97,346.6,27987
60646,6,5866,20959.7,94,335.9,27987
60646,7,5892,21052.6,95,339.4,27987
60646,8,5912,21124.1,95,339.4,27987
60646,9,5929,21184.8,96,343,27987
60646,10,8770,31336,99,353.7,27987
60646,11,8794,31421.7,99,353.7,27987
60646,12,8813,31489.6,99,353.7,27987
60646,13,8836,31571.8,100,357.3,27987
60646,14,8846,31607.5,100,357.3,27987
60646,15,8858,31650.4,100,357.3,27987
60646,16,8863,31668.3,100,357.3,27987
60646,17,8883,31739.7,100,357.3,27987
60646,18,8892,31771.9,100,357.3,27987
60646,19,8900,31800.5,100,357.3,27987
60646,2,8580,30657.1,98,350.2,27987
60646,20,8905,31818.3,100,357.3,27987
60646,21,8908,31829.1,100,357.3,27987
60646,22,8912,31843.4,100,357.3,27987
60646,23,8918,31864.8,100,357.3,27987
60646,24,8921,31875.5,100,357.3,27987
60646,25,8927,31897,101,360.9,27987
60646,26,8932,31914.8,101,360.9,27987
60646,27,8936,31929.1,101,360.9,27987
60646,28,8944,31957.7,101,360.9,27987
60646,29,8946,31964.8,101,360.9,27987
60646,3,8599,30725,98,350.2,27987
60646,30,8951,31982.7,101,360.9,27987
60646,31,8957,32004.1,101,360.9,27987
60646,32,8974,32064.9,101,360.9,27987
60646,33,8987,32111.3,101,360.9,27987
60646,34,9010,32193.5,102,364.5,27987
60646,35,9032,32272.1,102,364.5,27987
60646,36,9046,32322.1,102,364.5,27987
60646,37,9051,32340,102,364.5,27987
60646,38,9066,32393.6,102,364.5,27987
60646,39,9086,32465.1,102,364.5,27987
60646,4,8628,30828.6,98,350.2,27987
60646,40,9100,32515.1,102,364.5,27987
60646,42,9129,32618.7,102,364.5,27987
60646,43,9143,32668.7,102,364.5,27987
60646,44,9162,32736.6,102,364.5,27987
60646,45,9179,32797.4,102,364.5,27987
60646,46,9196,32858.1,102,364.5,27987
60646,47,9217,32933.1,102,364.5,27987
60646,48,9232,32986.7,102,364.5,27987
60646,5,8650,30907.2,99,353.7,27987
60646,13,9553,34133.7,107,382.3,27987
60649,14,11720,25465,230,499.7,46024
60631,15,10633,36008.7,147,497.8,29529
60632,15,27759,30491.3,270,296.6,91039
60651,15,19226,30412.2,191,302.1,63218
60637,1,13644,28752.1,108,227.6,47454
60638,1,19480,33130.9,203,345.3,58797
Unknown,1,4645,0,13,0,0
60666,15,23,0,0,0,0
60642,15,5864,29028.3,31,153.5,20201
60604,15,504,64450.1,0,0,782
60638,15,19741,33574.8,210,357.2,58797
60656,15,9169,33246.3,86,311.8,27579
60617,15,21650,26231.6,264,319.9,82534
60661,15,3197,32208.3,2,20.1,9926
60607,15,9682,32719.4,20,67.6,29591
60827,15,1321,4622.6,19,66.5,28577
60603,15,457,38926.7,0,0,1174
60655,15,9031,31353.3,55,190.9,28804
60634,15,26984,35507.6,265,348.7,75995
60601,15,5824,39686.5,15,102.2,14675
60606,15,1311,42276.7,11,354.7,3101
60628,15,17609,26390.8,328,491.6,66724
60629,15,36538,32667,365,326.3,111850
60652,15,13961,31796.8,147,334.8,43907
60612,15,11278,32869.9,110,320.6,34311
60618,15,26826,28418.9,185,196,94395
60621,15,7954,27387.9,157,540.6,29042
60623,15,26413,30720.3,342,397.8,85979
60657,15,20222,28867.1,68,97.1,70052
60602,15,508,40836,3,241.2,1244
60659,15,12903,31418.6,138,336,41068
60605,15,8038,29208.9,16,58.1,27519
60639,15,31148,34411.2,320,353.5,90517
60630,15,17910,31232.6,207,361,57344
60707,15,6253,14535.4,68,158.1,43019
60626,15,14707,29573.7,218,438.4,49730
60640,15,18998,27251,209,299.8,69715
60654,15,6271,32772.4,9,47,19135
60614,15,20260,28412,126,176.7,71308
60615,15,10659,25645.4,81,194.9,41563
60636,15,9607,29832.6,168,521.7,32203
60644,15,13705,28724.4,222,465.3,47712
60647,15,25184,28778.8,200,228.5,87509
60666,25,10,0,0,0,0
60666,3,8,0,0,0,0
60666,31,11,0,0,0,0
60666,32,11,0,0,0,0
60666,26,11,0,0,0,0
60666,24,10,0,0,0,0
60666,35,11,0,0,0,0
60666,27,11,0,0,0,0
60666,23,10,0,0,0,0
60666,34,11,0,0,0,0
60666,22,10,0,0,0,0
60666,28,11,0,0,0,0
60666,30,11,0,0,0,0
60666,29,11,0,0,0,0
60666,33,11,0,0,0,0
60643,15,14613,29302.2,220,441.1,49870
60602,3,77,6189.7,1,80.4,1244
60602,23,106,8520.9,2,160.8,1244
60602,24,106,8520.9,2,160.8,1244
60602,25,106,8520.9,2,160.8,1244
60602,26,107,8601.3,2,160.8,1244
60602,27,107,8601.3,2,160.8,1244
60602,28,107,8601.3,2,160.8,1244
60602,29,107,8601.3,2,160.8,1244
60602,30,111,8922.8,2,160.8,1244
60602,31,115,9244.4,2,160.8,1244
60608,15,21790,27510.9,206,260.1,79205
60611,15,9932,30629.7,31,95.6,32426
60613,12,9363,18683.8,64,127.7,50113
60613,14,9549,19054.9,64,127.7,50113
60613,17,9949,19853.1,64,127.7,50113
60613,18,10154,20262.2,64,127.7,50113
60613,20,10620,21192.1,64,127.7,50113
60613,21,10775,21501.4,64,127.7,50113
60613,22,10957,21864.6,64,127.7,50113
60613,23,11092,22134,64,127.7,50113
60613,24,11193,22335.5,64,127.7,50113
60613,26,11439,22826.4,65,129.7,50113
60613,27,11553,23053.9,65,129.7,50113
60613,29,11755,23457,65,129.7,50113
60613,31,11939,23824.2,65,129.7,50113
60613,33,12063,24071.6,65,129.7,50113
60613,34,12118,24181.4,65,129.7,50113
60613,35,12176,24297.1,65,129.7,50113
60613,40,12376,24696.2,66,131.7,50113
60613,41,12407,24758,66,131.7,50113
60613,42,12438,24819.9,66,131.7,50113
60613,45,12553,25049.4,66,131.7,50113
60613,46,12590,25123.2,66,131.7,50113
60613,47,12640,25223,66,131.7,50113
60613,48,12685,25312.8,67,133.7,50113
60613,5,9062,18083.1,62,123.7,50113
60613,50,12820,25582.2,67,133.7,50113
60613,51,12920,25781.7,68,135.7,50113
60613,8,9188,18334.6,64,127.7,50113
60613,16,13443,26825.4,70,139.7,50113
60609,15,18246,29670.7,234,380.5,61495
60613,17,13459,26857.3,70,139.7,50113
60613,20,13496,26931.1,70,139.7,50113
60613,22,13519,26977,70,139.7,50113
60613,24,13532,27003,70,139.7,50113
60613,26,13541,27020.9,70,139.7,50113
60613,28,13547,27032.9,70,139.7,50113
60613,31,13583,27104.7,70,139.7,50113
60613,35,13646,27230.5,70,139.7,50113
60613,41,13745,27428,70,139.7,50113
60613,42,13764,27465.9,70,139.7,50113
60613,43,13780,27497.9,70,139.7,50113
60602,32,115,9244.4,2,160.8,1244
60602,33,118,9485.5,2,160.8,1244
60602,34,121,9726.7,2,160.8,1244
60602,35,123,9887.5,2,160.8,1244
60602,36,124,9967.8,2,160.8,1244
60615,15,2226,5355.7,36,86.6,41563
60615,18,2380,5726.2,39,93.8,41563
60615,19,2410,5798.4,39,93.8,41563
60615,21,2457,5911.5,40,96.2,41563
60615,22,2472,5947.6,40,96.2,41563
60615,23,2479,5964.4,40,96.2,41563
60615,24,2487,5983.7,40,96.2,41563
60615,26,2495,6002.9,42,101.1,41563
60615,28,2506,6029.4,42,101.1,41563
60615,29,2529,6084.7,42,101.1,41563
60615,30,2566,6173.8,43,103.5,41563
60615,33,2687,6464.9,43,103.5,41563
60615,34,2739,6590,43,103.5,41563
60602,5,86,6913.2,1,80.4,1244
60602,7,91,7315.1,2,160.8,1244
60602,6,89,7154.3,1,80.4,1244
60602,38,126,10128.6,3,241.2,1244
60602,39,126,10128.6,3,241.2,1244
60602,41,128,10289.4,3,241.2,1244
60602,42,128,10289.4,3,241.2,1244
60602,43,129,10369.8,3,241.2,1244
60615,38,2925,7037.5,43,103.5,41563
60615,41,3010,7242,44,105.9,41563
60615,44,3094,7444.1,45,108.3,41563
60615,49,3445,8288.6,49,117.9,41563
60615,50,3803,9150,54,129.9,41563
60615,10,6234,14998.9,73,175.6,41563
60615,11,6257,15054.3,73,175.6,41563
60615,15,6507,15655.8,75,180.4,41563
60615,16,6620,15927.6,75,180.4,41563
60615,17,6727,16185.1,75,180.4,41563
60615,19,6994,16827.5,75,180.4,41563
60615,2,5864,14108.7,64,154,41563
60615,20,7136,17169.1,75,180.4,41563
60615,21,7287,17532.4,76,182.9,41563
60615,37,8707,20948.9,78,187.7,41563
60615,39,8796,21163.1,78,187.7,41563
60615,40,8848,21288.2,78,187.7,41563
60615,41,8886,21379.6,78,187.7,41563
60615,42,8924,21471,78,187.7,41563
60615,48,9205,22147.1,78,187.7,41563
60615,49,9266,22293.9,78,187.7,41563
60615,50,9345,22483.9,78,187.7,41563
60615,51,9396,22606.6,78,187.7,41563
60615,52,9442,22717.3,78,187.7,41563
60602,9,96,7717,2,160.8,1244
60602,8,93,7475.9,2,160.8,1244
60615,10,9803,23585.9,78,187.7,41563
60615,13,9865,23735.1,78,187.7,41563
60615,14,9883,23778.4,78,187.7,41563
60615,15,9909,23840.9,78,187.7,41563
60615,16,9926,23881.8,78,187.7,41563
60615,2,9527,22921.8,78,187.7,41563
60615,31,10063,24211.4,78,187.7,41563
60615,32,10084,24262,78,187.7,41563
60615,33,10100,24300.5,78,187.7,41563
60615,34,10127,24365.4,78,187.7,41563
60615,35,10144,24406.3,78,187.7,41563
60615,36,10163,24452,78,187.7,41563
60615,37,10184,24502.6,78,187.7,41563
60615,38,10201,24543.5,78,187.7,41563
60615,39,10223,24596.4,78,187.7,41563
60619,15,16273,26564.7,246,401.6,61258
60622,13,15819,29964.2,107,202.7,52793
60622,15,15836,29996.4,107,202.7,52793
60642,39,404,1999.9,13,64.4,20201
60642,40,415,2054.4,13,64.4,20201
60642,41,445,2202.9,13,64.4,20201
60642,42,493,2440.5,14,69.3,20201
60642,43,565,2796.9,14,69.3,20201
60642,44,651,3222.6,15,74.3,20201
60642,45,785,3885.9,15,74.3,20201
60642,46,924,4574,16,79.2,20201
60642,47,1043,5163.1,16,79.2,20201
60642,48,1109,5489.8,16,79.2,20201
60642,49,1189,5885.8,17,84.2,20201
60642,50,1256,6217.5,18,89.1,20201
60642,51,1325,6559.1,18,89.1,20201
60642,52,1374,6801.6,19,94.1,20201
60642,53,1427,7064,20,99,20201
60642,10,1772,8771.8,22,108.9,20201
60642,11,1801,8915.4,22,108.9,20201
60642,12,1860,9207.5,22,108.9,20201
60642,13,1918,9494.6,22,108.9,20201
60642,14,1971,9756.9,22,108.9,20201
60642,15,2005,9925.3,23,113.9,20201
60642,16,2028,10039.1,23,113.9,20201
60642,17,2044,10118.3,23,113.9,20201
60642,18,2058,10187.6,23,113.9,20201
60642,19,2065,10222.3,23,113.9,20201
60642,2,1561,7727.3,20,99,20201
60642,20,2070,10247,23,113.9,20201
60642,21,2076,10276.7,24,118.8,20201
60642,22,2079,10291.6,24,118.8,20201
60642,23,2080,10296.5,24,118.8,20201
60642,24,2081,10301.5,24,118.8,20201
60642,25,2083,10311.4,24,118.8,20201
60642,26,2087,10331.2,24,118.8,20201
60642,27,2094,10365.8,24,118.8,20201
60642,28,2104,10415.3,24,118.8,20201
60642,29,2115,10469.8,24,118.8,20201
60642,3,1593,7885.7,20,99,20201
60642,30,2138,10583.6,24,118.8,20201
60642,31,2180,10791.5,24,118.8,20201
60642,32,2209,10935.1,24,118.8,20201
60642,33,2230,11039.1,24,118.8,20201
60642,34,2260,11187.6,24,118.8,20201
60642,35,2280,11286.6,24,118.8,20201
60642,36,2318,11474.7,24,118.8,20201
60642,37,2342,11593.5,24,118.8,20201
60642,38,2373,11746.9,24,118.8,20201
60642,39,2391,11836,24,118.8,20201
60642,4,1641,8123.4,20,99,20201
60642,40,2402,11890.5,24,118.8,20201
60642,41,2420,11979.6,24,118.8,20201
60642,42,2443,12093.5,24,118.8,20201
60642,43,2454,12147.9,24,118.8,20201
60642,44,2477,12261.8,24,118.8,20201
60642,45,2517,12459.8,24,118.8,20201
60642,46,2570,12722.1,24,118.8,20201
60642,47,2600,12870.6,24,118.8,20201
60642,48,2649,13113.2,24,118.8,20201
60642,49,2729,13509.2,24,118.8,20201
60642,5,1670,8266.9,20,99,20201
60642,50,2969,14697.3,25,123.8,20201
60642,51,3300,16335.8,26,128.7,20201
60642,52,3575,17697.1,26,128.7,20201
60642,6,1698,8405.5,20,99,20201
60642,7,1714,8484.7,21,104,20201
60642,8,1723,8529.3,21,104,20201
60642,9,1741,8618.4,22,108.9,20201
60642,1,3885,19231.7,27,133.7,20201
60642,10,4251,21043.5,31,153.5,20201
60642,11,4258,21078.2,31,153.5,20201
60642,12,4270,21137.6,31,153.5,20201
60642,14,4334,21454.4,31,153.5,20201
60642,15,4380,21682.1,31,153.5,20201
60642,16,4433,21944.5,31,153.5,20201
60642,17,4489,22221.7,31,153.5,20201
60642,18,4560,22573.1,31,153.5,20201
60642,19,4626,22899.9,31,153.5,20201
60642,2,4034,19969.3,28,138.6,20201
60642,20,4696,23246.4,31,153.5,20201
60642,21,4754,23533.5,31,153.5,20201
60642,22,4804,23781,31,153.5,20201
60642,23,4853,24023.6,31,153.5,20201
60642,24,4886,24186.9,31,153.5,20201
60642,25,4935,24429.5,31,153.5,20201
60642,26,4966,24582.9,31,153.5,20201
60642,27,5010,24800.8,31,153.5,20201
60642,28,5045,24974,31,153.5,20201
60642,29,5086,25177,31,153.5,20201
60642,3,4111,20350.5,28,138.6,20201
60642,30,5128,25384.9,31,153.5,20201
60642,31,5159,25538.3,31,153.5,20201
60642,32,5177,25627.4,31,153.5,20201
60642,34,5213,25805.7,31,153.5,20201
60642,35,5232,25899.7,31,153.5,20201
60642,36,5246,25969,31,153.5,20201
60642,37,5255,26013.6,31,153.5,20201
60642,38,5271,26092.8,31,153.5,20201
60642,42,5319,26330.4,31,153.5,20201
60642,43,5327,26370,31,153.5,20201
60642,44,5341,26439.3,31,153.5,20201
60642,45,5357,26518.5,31,153.5,20201
60642,46,5368,26572.9,31,153.5,20201
60642,47,5382,26642.2,31,153.5,20201
60642,48,5397,26716.5,31,153.5,20201
60642,49,5418,26820.5,31,153.5,20201
60642,5,4188,20731.6,31,153.5,20201
60642,50,5432,26889.8,31,153.5,20201
60642,51,5450,26978.9,31,153.5,20201
60642,52,5462,27038.3,31,153.5,20201
60642,6,4212,20850.5,31,153.5,20201
60642,7,4223,20904.9,31,153.5,20201
60642,8,4233,20954.4,31,153.5,20201
60642,9,4244,21008.9,31,153.5,20201
60642,11,5580,27622.4,31,153.5,20201
60642,12,5588,27662,31,153.5,20201
60642,13,5595,27696.6,31,153.5,20201
60642,14,5602,27731.3,31,153.5,20201
60642,15,5606,27751.1,31,153.5,20201
60642,16,5611,27775.9,31,153.5,20201
60642,17,5617,27805.6,31,153.5,20201
60642,2,5498,27216.5,31,153.5,20201
60642,23,5640,27919.4,31,153.5,20201
60642,24,5643,27934.3,31,153.5,20201
60642,25,5645,27944.2,31,153.5,20201
60642,26,5646,27949.1,31,153.5,20201
60642,27,5647,27954.1,31,153.5,20201
60642,28,5649,27964,31,153.5,20201
60642,29,5651,27973.9,31,153.5,20201
60642,30,5656,27998.6,31,153.5,20201
60642,31,5657,28003.6,31,153.5,20201
60642,32,5666,28048.1,31,153.5,20201
60642,33,5672,28077.8,31,153.5,20201
60642,34,5681,28122.4,31,153.5,20201
60642,35,5693,28181.8,31,153.5,20201
60642,36,5697,28201.6,31,153.5,20201
60642,37,5704,28236.2,31,153.5,20201
60642,38,5710,28265.9,31,153.5,20201
60659,10,11870,28903.3,132,321.4,41068
60659,11,11894,28961.7,132,321.4,41068
60659,12,11915,29012.9,132,321.4,41068
60659,13,11937,29066.4,132,321.4,41068
60659,14,11963,29129.7,132,321.4,41068
60659,15,11983,29178.4,132,321.4,41068
60659,16,12007,29236.9,132,321.4,41068
60659,17,12027,29285.6,132,321.4,41068
60659,18,12040,29317.2,132,321.4,41068
60659,19,12052,29346.4,132,321.4,41068
60659,20,12058,29361.1,132,321.4,41068
60659,21,12066,29380.5,132,321.4,41068
60659,22,12073,29397.6,132,321.4,41068
60659,23,12076,29404.9,132,321.4,41068
60659,24,12078,29409.8,132,321.4,41068
60659,31,12127,29529.1,132,321.4,41068
60659,32,12142,29565.6,132,321.4,41068
60666,45,12,0,0,0,0
60666,5,8,0,0,0,0
60666,41,11,0,0,0,0
60666,36,11,0,0,0,0
60666,49,12,0,0,0,0
60666,46,12,0,0,0,0
60666,39,11,0,0,0,0
60666,42,11,0,0,0,0
60666,52,12,0,0,0,0
60666,43,11,0,0,0,0
60666,48,12,0,0,0,0
60666,51,12,0,0,0,0
60666,4,8,0,0,0,0
60666,38,11,0,0,0,0
60666,44,11,0,0,0,0
60666,47,12,0,0,0,0
60666,50,12,0,0,0,0
60666,37,11,0,0,0,0
60666,40,11,0,0,0,0
60659,33,12162,29614.3,132,321.4,41068
60659,34,12177,29650.8,132,321.4,41068
60659,35,12214,29740.9,132,321.4,41068
60659,36,12237,29796.9,132,321.4,41068
60659,37,12262,29857.8,132,321.4,41068
60659,39,12307,29967.4,132,321.4,41068
60659,41,12343,30055,132,321.4,41068
60643,16,14619,29314.2,220,441.1,49870
Unknown,16,4655,0,13,0,0
60707,16,6254,14537.8,68,158.1,43019
60626,16,14711,29581.7,218,438.4,49730
60609,16,18253,29682.1,234,380.5,61495
60621,16,7957,27398.3,157,540.6,29042
60657,16,20228,28875.7,68,97.1,70052
60634,16,26987,35511.5,265,348.7,75995
60659,16,12911,31438.1,138,336,41068
60604,16,504,64450.1,0,0,782
60617,16,21656,26238.9,264,319.9,82534
60623,16,26418,30726.1,342,397.8,85979
60611,16,9934,30635.9,31,95.6,32426
60607,16,9686,32732.9,20,67.6,29591
60603,16,457,38926.7,0,0,1174
60629,16,36547,32675,365,326.3,111850
60640,16,19012,27271,209,299.8,69715
60654,16,6272,32777.6,9,47,19135
60614,16,20268,28423.2,126,176.7,71308
60618,16,26832,28425.2,185,196,94395
60660,16,11912,27547.3,111,256.7,43242
60656,16,9171,33253.6,86,311.8,27579
60666,16,23,0,0,0,0
60661,16,3198,32218.4,2,20.1,9926
60631,16,10636,36018.8,147,497.8,29529
60602,16,508,40836,3,241.2,1244
60642,16,5867,29043.1,31,153.5,20201
60608,16,21796,27518.5,206,260.1,79205
60655,16,9033,31360.2,55,190.9,28804
60613,16,14248,28431.7,72,143.7,50113
60646,16,9572,34201.6,107,382.3,27987
60620,16,17884,26262.9,307,450.8,68096
60612,16,11281,32878.7,111,323.5,34311
60615,16,10662,25652.6,81,194.9,41563
60619,16,16274,26566.3,246,401.6,61258
60625,16,23656,29852.5,264,333.2,79243
60636,16,9610,29841.9,168,521.7,32203
60647,16,25187,28782.2,200,228.5,87509
60651,16,19229,30417,191,302.1,63218
60601,16,5824,39686.5,15,102.2,14675
60602,46,141,11334.4,3,241.2,1244
60602,47,144,11575.6,3,241.2,1244
60602,48,148,11897.1,3,241.2,1244
60602,50,180,14469.5,3,241.2,1244
60602,52,245,19694.5,3,241.2,1244
60602,1,289,23231.5,3,241.2,1244
60602,10,328,26366.6,3,241.2,1244
60602,11,330,26527.3,3,241.2,1244
60602,12,330,26527.3,3,241.2,1244
60602,13,331,26607.7,3,241.2,1244
60602,14,338,27170.4,3,241.2,1244
60606,16,1311,42276.7,11,354.7,3101
60610,8,11078,28391.3,57,146.1,39019
60610,9,11115,28486.1,58,148.6,39019
60613,15,14243,28421.8,72,143.7,50113
60614,2,4328,6069.4,85,119.2,71308
60614,21,5930,8316,92,129,71308
60614,24,5941,8331.5,93,130.4,71308
60614,25,5950,8344.1,93,130.4,71308
60614,27,5966,8366.5,93,130.4,71308
60614,30,6114,8574.1,94,131.8,71308
60614,32,6330,8877,94,131.8,71308
60610,15,12112,31041.3,65,166.6,39019
60610,16,12122,31066.9,65,166.6,39019
60614,35,6604,9261.2,94,131.8,71308
60614,36,6708,9407.1,94,131.8,71308
60614,37,6798,9533.3,94,131.8,71308
60614,38,6867,9630.1,94,131.8,71308
60614,39,6922,9707.2,94,131.8,71308
60614,4,4519,6337.3,86,120.6,71308
60614,49,7992,11207.7,98,137.4,71308
60614,5,4598,6448.1,86,120.6,71308
60614,51,9996,14018.1,100,140.2,71308
60614,6,4668,6546.3,87,122,71308
60614,7,4732,6636,87,122,71308
60614,8,4798,6728.6,89,124.8,71308
